-0.022	0	0.096	-0.01111	0	0.09897	0.01445	0.01089	0	0.09899	0.00129	-0.00896	0	0.096	0.1462	0	0	0	0	0	0	0	0
-0.013	0	0.097	-0.01147	0	0.09853	0.00911	0.01001	0	0.09892	4.61923E-4	-0.01102	0	0.097	0.99653	0	0	0	0	0	0	0	0
-0.014	0	0.097	-0.01137	0	0.09876	0.03194	0.01067	0	0.09897	7.30337E-4	-0.01054	0	0.097	0.61927	0	0	0	0	0	0	0	0
-0.015	0	0.097	-0.0113	0	0.09885	0.03527	0.01089	0	0.09899	8.92634E-4	-0.01029	0	0.097	0.39866	0	0	0	0	0	0	0	0
-0.016	0	0.097	-0.01131	0	0.09888	0.0282	0.01089	0	0.09899	0.00105	-0.01005	0	0.097	0.30072	0	0	0	0	0	0	0	0
-0.017	0	0.097	-0.01121	0	0.09893	0.02733	0.011	0	0.099	0.00107	-0.00993	0	0.097	0.22378	0	0	0	0	0	0	0	0
-0.022	0	0.097	-0.01122	0	0.09896	0.01234	0.011	0	0.099	0.00127	-0.00957	0	0.097	0.09447	0	0	0	0	0	0	0	0
-0.013	0	0.098	-0.01149	0	0.09875	0.03396	0.01001	0	0.09896	6.55431E-4	-0.01114	0	0.098	0.77749	0	0	0	0	0	0	0	0
-0.014	0	0.098	-0.01142	0	0.09886	0.04024	0.011	0	0.099	7.92759E-4	-0.01078	0	0.098	0.41317	0	0	0	0	0	0	0	0
-0.015	0	0.098	-0.01132	0	0.09892	0.03797	0.011	0	0.099	0.001	-0.01066	0	0.098	0.23539	0	0	0	0	0	0	0	0
-0.016	0	0.098	-0.01132	0	0.09894	0.0279	0.011	0	0.099	0.00113	-0.01054	0	0.098	0.16596	0	0	0	0	0	0	0	0
-0.017	0	0.098	-0.01133	0	0.09895	0.02137	0.011	0	0.099	0.00122	-0.01042	0	0.098	0.12892	0	0	0	0	0	0	0	0
-0.022	0	0.098	-0.01122	0	0.09898	0.01129	0.011	0	0.099	0.00137	-0.01005	0	0.098	0.05248	0	0	0	0	0	0	0	0
-0.013	0	0.099	-0.01155	0	0.099	0.64242	0.011	0	0.099	7.49064E-4	-0.01163	0	0.099	-0.26728	0	0	0	0	0	0	0	0
-0.014	0	0.099	-0.01144	0	0.099	0.46685	0.011	0	0.099	0.00104	-0.01151	0	0.099	-0.27488	0	0	0	0	0	0	0	0
